property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,30000.0,True,30000.0,1,0.826872708999872,0.0
2,75000.0,True,750000.0,0,0.6798402079984953,0.9
3,70000.0,True,70000.0,1,0.7051160410010198,0.0
4,15000.0,True,60702.85,0,0.7604850419993454,0.753
5,20000.0,True,200000.0,0,0.6802965840033721,0.9
6,10000.0,True,100000.0,0,0.7359782920029829,0.9
7,26124.0,True,52609.13,0,0.7189999590009393,0.503
8,6480.0,True,6503.21,1,0.6800893750005343,0.004
9,4212.27,True,4180.63,1,0.6669219169998541,0.008
10,25000.0,True,25000.0,1,0.5806000829979894,0.0
11,18582.43,True,18580.6,1,0.7121357920004812,0.0
12,3500.0,True,,0,0.6699187499980326,
13,5568.27,True,5574.18,1,0.7582103749991802,0.001
14,46080000.0,True,46451.5,0,0.715177207999659,991.002
15,3276.85,True,3251.6,1,0.7643622909999976,0.008
16,4545.45,True,4645.15,1,0.6662051249986689,0.021
17,1000000.0,True,1000000.0,1,0.6992355000002135,0.0
18,27885.71,True,27870.9,1,0.6917449590000615,0.001
19,12000.0,True,12000.0,1,0.7800735419987177,0.0
20,250.0,True,,0,0.6773660830003791,
21,100.0,True,,0,0.7679173329997866,
22,22500.0,True,7500.0,0,0.6844518750003772,2.0
23,50000.0,True,50000.0,1,0.8190119999999297,0.0
24,30000.0,True,30000.0,1,0.8646294999998645,0.0
25,4000.0,True,40000.0,0,0.6885828339982254,0.9
26,25000.0,True,25000.0,1,0.6869870000009541,0.0
27,10000.0,True,1000000.0,0,0.6874836250026419,0.99
28,21700.0,True,18210.87,0,0.682259500001237,0.192
29,100000.0,True,20000.0,0,0.6584154999982275,4.0
30,3000000.0,True,12140589.05,0,0.6996936670002469,0.753
31,12750.0,True,14163.65,1,0.6830341669992777,0.1
32,3712.0,True,3716.12,1,0.7094753329984087,0.001
33,11111.11,True,9290.3,0,0.6661541249995935,0.196
34,9143.29,True,9290.3,1,0.7222460000011779,0.016
35,35250.0,True,141639.97,0,0.6719932919986604,0.751
36,5568.46,True,5574.18,1,0.7099742089994834,0.001
37,6819.75,True,6967.73,1,0.7233801670008688,0.021
38,2796.75,True,2787.09,1,0.7193156659996021,0.003
39,18000.0,True,18000.0,1,0.6835981250005716,0.0
40,27486000.0,True,27870.9,0,0.6981759170012083,985.19
41,32000.0,True,32374.85,1,0.7167065409994393,0.012
42,8000.0,True,8093.72,1,0.7407865839995793,0.012
43,2290.27,True,1858.06,0,0.765191667000181,0.233
44,8000.0,True,8000.0,1,0.780400624997128,0.0
45,12345.0,True,1147.48,0,0.825392250000732,9.758
46,232.26,True,232.26,1,0.8912239169985696,0.0
47,1500.0,True,1500.0,1,0.7773407499989844,0.0
48,2500.0,True,2500.0,1,0.8202154999999038,0.0
49,75000.0,True,7500.0,0,0.7971100419999857,9.0
50,2250.0,True,464.52,0,0.8764831249973213,3.844
51,25000.0,True,5000.0,0,0.6834137080004439,4.0
52,80000.0,True,8000.0,0,0.6817873330001021,9.0
53,10000.0,True,12000.0,0,0.8107817090021854,0.167
54,22500.0,True,15000.0,0,0.6869690000021365,0.5
55,10000.0,True,10000.0,1,0.6831222500004515,0.0
56,10000.0,True,10000.0,1,0.6835177909997583,0.0
57,20000.0,True,20000.0,1,0.67915641700165,0.0
58,20000.0,True,20000.0,1,0.6799560420004127,0.0
59,30000.0,True,30000.0,1,0.6865472079989559,0.0
60,1680.0,True,1672.25,1,0.7909880830011389,0.005
61,4576.0,True,,0,0.8353314170017256,
62,0.25,True,3035.14,0,0.7013270839997858,1.0
63,30000.0,True,300000.0,0,0.6822747920014081,0.9
64,150.0,True,,0,0.706391125000664,
65,108900.0,True,121405.7,0,0.6881678329991701,0.103
66,10000.0,True,100000.0,0,0.6996587499997986,0.9
67,2290.69,True,2322.58,1,0.7111260420024337,0.014
68,11184.0,True,11148.36,1,0.7198552500012738,0.003
69,13762.5,True,13935.45,1,0.7189877499986324,0.012
70,8000.0,True,,0,0.6919259169990255,
71,8282.7,True,8361.27,1,0.7235352499992587,0.009
72,42500.0,True,101171.41,0,0.685484624998935,0.58
73,5625.0,True,10117.14,0,0.6692020409973338,0.444
74,8000.0,True,80000.0,0,0.6887536249996629,0.9
75,40000.0,True,161874.26,0,0.6840119589978713,0.753
76,15000.0,True,150000.0,0,0.6819508749977103,0.9
77,7050.0,True,7082.38,1,0.7176290410025103,0.005
78,4000.0,True,4000.0,1,0.7695402499994088,0.0
79,50000.0,True,50000.0,1,0.8702560829988215,0.0
80,7500.0,True,7500.0,1,0.8684018749991083,0.0
81,2880.0,True,7432.24,0,0.6852324169994972,0.612
82,3712.0,True,3716.12,1,0.7180306670015852,0.001
83,15000.0,True,1500000.0,0,0.6844748750008876,0.99
84,22857.29,True,23225.75,1,0.7160807500004012,0.016
85,30000.0,True,30000.0,1,0.6783409159979783,0.0
86,10500.0,True,14163.95,0,0.7331815409997944,0.259
87,37.0,True,370000.0,0,0.7064530000025115,1.0
88,45000.0,True,15000.0,0,0.6858542080008192,2.0
89,60000.0,True,323748.51,0,0.6893014999986917,0.815
90,80000.0,True,80000.0,1,0.684009958000388,0.0
91,70000.0,True,161874.26,0,0.6871378340001684,0.568
92,10000.0,True,100000.0,0,0.681683457998588,0.9
93,50000.0,True,500000.0,0,0.6882994169973244,0.9
94,24750.0,True,20234.28,0,0.6841938750003465,0.223
95,9143.29,True,9290.3,1,0.7182666250009788,0.016
96,60000.0,True,100000.0,0,0.6846535420008877,0.4
97,12750.0,True,505857.98,0,0.6820806659998198,0.975
98,10000.0,True,100000.0,0,0.6855773329989461,0.9
99,35700.0,True,202342.82,0,0.6864870829995198,0.824
100,5000.0,True,5000.0,1,0.685726457999408,0.0
101,3000.0,True,3000.0,1,0.6845240000002377,0.0
102,20000.0,True,20000.0,1,0.7352402500000608,0.0
103,4000.0,True,40000.0,0,0.6879649169968616,0.9
104,4045.0,True,929.03,0,0.8145562909994624,3.354
105,8875.0,True,8765.0,1,0.8740106250006647,0.013
106,2700.0,True,2787.09,1,0.8187085409990686,0.031
107,6000.0,True,6000.0,1,0.701873334000993,0.0
108,18000.0,True,6000.0,0,0.6925096249979106,2.0
109,3712.0,True,3716.12,1,0.7192847919977794,0.001
110,18000.0,True,6000.0,0,0.6856530829973053,2.0
111,4500.0,True,15000.0,0,0.6802443330016104,0.7
112,20000.0,True,20000.0,1,0.6329025839986571,0.0
113,10000.0,True,929.03,0,0.7204077079986746,9.764
114,279.27,True,,0,0.7561075000012352,
115,1296.0,True,202.34,0,0.7198630420025438,5.405
116,7000.0,True,70000.0,0,0.6853354170016246,0.9
117,12000.0,True,12000.0,1,0.915505041997676,0.0
