property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,30000.0,True,30000.0,1,3.7475932920006017,0.0
2,75000.0,True,750000.0,0,0.6889911250000296,0.9
3,70000.0,True,70000.0,1,0.6818426249992626,0.0
4,15000.0,True,60702.85,0,0.7517687500003376,0.753
5,20000.0,True,200000.0,0,0.6390435419998539,0.9
6,10000.0,True,100000.0,0,0.748019958000441,0.9
7,25919.0,True,52609.13,0,0.6645634579999751,0.507
8,64848.55,True,6503.21,0,0.6649154579990864,8.972
9,4211.49,True,4180.63,1,0.6822667920005188,0.007
10,25000.0,True,25000.0,1,0.6139869580001687,0.0
11,2000000.0,True,18580.6,0,0.6476455419997365,106.639
12,34560.0,True,,0,0.6809097500008647,
13,60000.0,True,5574.18,0,0.6812703750001674,9.764
14,225827.27,True,46451.5,0,0.6853191669997614,3.862
15,32483.12,True,3251.6,0,0.7368732079994516,8.99
16,50000.0,True,4645.15,0,0.6292250830010744,9.764
17,1000000.0,True,1000000.0,1,0.6964442080006847,0.0
18,27.86,True,27870.9,0,0.6642949170000065,0.999
19,12000.0,True,12000.0,1,0.7133467079984257,0.0
20,250.0,True,,0,0.6630357079993701,
21,100.0,True,,0,0.7307761669999309,
22,25000.0,True,7500.0,0,0.7132324579997658,2.333
23,50000.0,True,50000.0,1,0.7866727090004133,0.0
24,30000.0,True,30000.0,1,0.8029392499993264,0.0
25,40000.0,True,40000.0,1,0.7134430839996639,0.0
26,25000.0,True,25000.0,1,0.713580917001309,0.0
27,127500.0,True,1000000.0,0,0.6805009159998008,0.872
28,2154.49,True,18210.87,0,0.7213599160004378,0.882
29,20000.0,True,20000.0,1,0.6720577079995564,0.0
30,30000000.0,True,12140589.05,0,0.6986495000001014,1.471
31,5625.0,True,14163.65,0,0.6868298329991376,0.603
32,3628.48,True,3716.12,1,0.6855514170001697,0.024
33,28316.27,True,9290.3,0,0.6842066669996711,2.048
34,10000000.0,True,9290.3,0,0.7334674579997227,1075.392
35,35250.0,True,141639.97,0,0.6842461659998662,0.751
36,5474.55,True,5574.18,1,0.684090250000736,0.018
37,6859.53,True,6967.73,1,0.684276250000039,0.016
38,30000.0,True,2787.09,0,0.681524083000113,9.764
39,18000.0,True,18000.0,1,0.6846131669990427,0.0
40,27.78,True,27870.9,0,0.6677016250014276,0.999
41,25850.0,True,32374.85,0,0.6866097500005708,0.202
42,8000.0,True,8093.72,1,0.7909885830013081,0.012
43,22000.0,True,1858.06,0,0.7032153330001165,10.84
44,8000.0,True,8000.0,1,0.7911782920000405,0.0
45,11485.49,True,1147.48,0,0.8338582090000273,9.009
46,232.26,True,232.26,1,0.8757655839999643,0.0
47,1500.0,True,1500.0,1,0.7527396669993323,0.0
48,2500.0,True,2500.0,1,0.8240235409994057,0.0
49,7500.0,True,7500.0,1,0.8358112089990755,0.0
50,226.81,True,464.52,0,0.8198354579999432,0.512
51,50.0,True,5000.0,0,0.6987234579992219,0.99
52,8000.0,True,8000.0,1,0.6856168750000506,0.0
53,12000.0,True,12000.0,1,0.7889146670004266,0.0
54,15000.0,True,15000.0,1,0.7333817500002624,0.0
55,10000.0,True,10000.0,1,0.6854769170004147,0.0
56,10000.0,True,10000.0,1,0.6823244580009487,0.0
57,20000.0,True,20000.0,1,0.6844729169988568,0.0
58,20000.0,True,20000.0,1,0.6850549169994338,0.0
59,30000.0,True,30000.0,1,0.717271499999697,0.0
60,16800.0,True,1672.25,0,0.7535087920005026,9.046
61,4576.8,True,,0,0.8912545839993982,
62,0.25,True,3035.14,0,0.6678825409999263,1.0
63,30000.0,True,300000.0,0,0.6343148750002001,0.9
64,150.0,True,,0,0.6998782499995286,
65,30.0,True,121405.7,0,0.664370249998683,1.0
66,10000.0,True,100000.0,0,0.6958757499996864,0.9
67,2290.69,True,2322.58,1,0.6867489579999528,0.014
68,11111.11,True,11148.36,1,0.685281957999905,0.003
69,13683.61,True,13935.45,1,0.6885282089988323,0.018
70,40400.0,True,,0,0.7351472919999651,
71,8282.7,True,8361.27,1,0.7195149160015717,0.009
72,25000.0,True,101171.41,0,0.6691264580003917,0.753
73,56250.0,True,10117.14,0,0.6845492079992255,4.56
74,8000.0,True,80000.0,0,0.735095124999134,0.9
75,40000.0,True,161874.26,0,0.7155373330006114,0.753
76,15000.0,True,150000.0,0,0.6808154589998594,0.9
77,7050.0,True,7082.38,1,0.6832025410003553,0.005
78,4000.0,True,4000.0,1,0.7498257500010368,0.0
79,50000.0,True,50000.0,1,0.8409312080002564,0.0
80,7500.0,True,7500.0,1,0.8377752080014034,0.0
81,7280.0,True,7432.24,1,0.6794363749995682,0.02
82,3628.27,True,3716.12,1,0.6840637079985754,0.024
83,15000.0,True,1500000.0,0,0.7193144160009979,0.99
84,22857.29,True,23225.75,1,0.7192902080005297,0.016
85,30000.0,True,30000.0,1,0.7155817500006378,0.0
86,10500.0,True,14163.95,0,0.7355310830007511,0.259
87,37.0,True,370000.0,0,0.6634789170002477,1.0
88,15000.0,True,15000.0,1,0.6847083749999001,0.0
89,23700.0,True,323748.51,0,0.6858399169996119,0.927
90,81000.0,True,80000.0,1,0.6854542500004754,0.012
91,40400.0,True,161874.26,0,0.7165979159999551,0.75
92,10000.0,True,100000.0,0,0.6993785829999979,0.9
93,50000.0,True,500000.0,0,0.7360437079987605,0.9
94,25000.0,True,20234.28,0,0.685638500001005,0.236
95,29000.0,True,9290.3,0,0.6860853750004026,2.122
96,60000.0,True,100000.0,0,0.6805367500001012,0.4
97,12750.0,True,505857.98,0,0.6846397080007591,0.975
98,10000.0,True,100000.0,0,0.701559916999031,0.9
99,25000.0,True,202342.82,0,0.6736264999999548,0.876
100,5000.0,True,5000.0,1,0.6809919589995843,0.0
101,3000.0,True,3000.0,1,0.6795387919992208,0.0
102,20000.0,True,20000.0,1,0.784436582998751,0.0
103,4000.0,True,40000.0,0,0.7357299579998653,0.9
104,4045.45,True,929.03,0,0.7852361669993115,3.354
105,8875.0,True,8765.0,1,0.8900366670004587,0.013
106,27000.0,True,2787.09,0,0.7534595420002006,8.688
107,6000.0,True,6000.0,1,0.6671067919996858,0.0
108,6000.0,True,6000.0,1,0.7175927919997775,0.0
109,3628.43,True,3716.12,1,0.7128589580006519,0.024
110,6000.0,True,6000.0,1,0.6678975000013452,0.0
111,15000.0,True,15000.0,1,0.6678378749984404,0.0
112,20000.0,True,20000.0,1,0.6829426250005781,0.0
113,10000.0,True,929.03,0,0.7144440409992967,9.764
114,2797.26,True,,0,0.786517582999295,
115,10500.0,True,202.34,0,0.670449417000782,50.893
116,70000.0,True,70000.0,1,0.681895166000686,0.0
117,12000.0,True,12000.0,1,0.860032083999613,0.0
