property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,4000.0,True,30000.0,0.0,11.19664154199927,0.867
2,750000.0,True,750000.0,1.0,2.0677767920024053,0.0
3,70000.0,True,70000.0,1.0,2.0173582499992335,0.0
4,60750.0,True,60702.85,1.0,2.135875791998842,0.001
5,200000.0,True,200000.0,1.0,1.9419233749977138,0.0
6,100000.0,True,100000.0,1.0,2.2522724579976057,0.0
7,52304.0,True,52609.13,1.0,1.9162405839997518,0.006
8,6493.21,True,6503.21,1.0,1.9718551250007295,0.002
9,4165.37,True,4180.63,1.0,1.9678337080003985,0.004
10,25000.0,True,25000.0,1.0,1.7938779999967664,0.0
11,18593.6,True,18580.6,1.0,2.0117292079994513,0.001
12,,True,,,1.7387983750013518,
13,5634.89,True,5574.18,1.0,2.0210171250000712,0.011
14,46452.15,True,46451.5,1.0,2.054825292001624,0.0
15,3264.87,True,3251.6,1.0,2.229331499998807,0.004
16,4665.15,True,4645.15,1.0,1.9034510000019509,0.004
17,1000000.0,True,1000000.0,1.0,2.25322099999903,0.0
18,27870.9,True,27870.9,1.0,2.1693572090007365,0.0
19,12000.0,True,12000.0,1.0,2.128787707999436,0.0
20,250.0,True,,0.0,2.0153324579987384,
21,100.0,True,,0.0,2.230387249997875,
22,7500.0,True,7500.0,1.0,2.096833792002144,0.0
23,50000.0,True,50000.0,1.0,2.1911898750004184,0.0
24,30000.0,True,30000.0,1.0,2.4654316249980184,0.0
25,16000.0,True,40000.0,0.0,2.063556625002093,0.6
26,25000.0,True,25000.0,1.0,2.0403769580007065,0.0
27,10000.0,True,1000000.0,0.0,2.059890208001889,0.99
28,18580.67,True,18210.87,1.0,2.0496608749999723,0.02
29,20000.0,True,20000.0,1.0,2.0488681660026486,0.0
30,1209520.0,True,12140589.05,0.0,2.1407388750012615,0.9
31,14023.58,True,14163.65,1.0,2.2268256249990372,0.01
32,3657.24,True,3716.12,1.0,2.013758708999376,0.016
33,9290.3,True,9290.3,1.0,1.988899207997747,0.0
34,9290.3,True,9290.3,1.0,2.0075927500001853,0.0
35,140000.0,True,141639.97,1.0,2.121649416996661,0.012
36,5670.18,True,5574.18,1.0,2.01457174999814,0.017
37,6981.23,True,6967.73,1.0,2.093727041999955,0.002
38,2787.1,True,2787.09,1.0,2.1530511249984556,0.0
39,18000.0,True,18000.0,1.0,2.044722708000336,0.0
40,27870.9,True,27870.9,1.0,2.0671194160022424,0.0
41,32098.67,True,32374.85,1.0,2.0331452499995066,0.009
42,8093.71,True,8093.72,1.0,2.155390083000384,0.0
43,1858.06,True,1858.06,1.0,2.0139125420027995,0.0
44,8000.0,True,8000.0,1.0,2.285420416999841,0.0
45,1149.87,True,1147.48,1.0,2.2806573749985546,0.002
46,232.26,True,232.26,1.0,2.5705696670011093,0.0
47,1500.0,True,1500.0,1.0,2.292660958999477,0.0
48,2500.0,True,2500.0,1.0,2.313705333002872,0.0
49,7500.0,True,7500.0,1.0,2.28621454200038,0.0
50,466.37,True,464.52,1.0,2.378324125002109,0.004
51,5000.0,True,5000.0,1.0,2.207976541001699,0.0
52,8000.0,True,8000.0,1.0,2.1656502500009083,0.0
53,12000.0,True,12000.0,1.0,2.391467541001475,0.0
54,15000.0,True,15000.0,1.0,2.1360105000021576,0.0
55,10000.0,True,10000.0,1.0,2.1385016669992183,0.0
56,10000.0,True,10000.0,1.0,2.140383000001748,0.0
57,20000.0,True,20000.0,1.0,2.151750750002975,0.0
58,20000.0,True,20000.0,1.0,2.1398952920026204,0.0
59,30000.0,True,30000.0,1.0,2.148325083999225,0.0
60,1672.35,True,1672.25,1.0,2.3046157079988916,0.0
61,4842.3,True,,0.0,2.487969374997192,
62,1397.04,True,3035.14,0.0,2.0943284579989268,0.54
63,40000.0,True,300000.0,0.0,2.136171750000358,0.867
64,150.0,True,,0.0,2.0524017499992624,
65,121400.0,True,121405.7,1.0,2.1834280410002975,0.0
66,13000.0,True,100000.0,0.0,2.1396585419970506,0.87
67,2322.58,True,2322.58,1.0,2.038973791000899,0.0
68,11144.42,True,11148.36,1.0,2.0723570410009415,0.0
69,13860.45,True,13935.45,1.0,2.0614578339991567,0.005
70,,True,,,1.7686457499985409,
71,8381.27,True,8361.27,1.0,2.063843915999314,0.002
72,35000.0,True,101171.41,0.0,2.0896641250001267,0.654
73,10968.5,True,10117.14,1.0,1.897743667002942,0.084
74,13000.0,True,80000.0,0.0,2.1430245830015338,0.838
75,161858.0,True,161874.26,1.0,2.127462000000378,0.0
76,18000.0,True,150000.0,0.0,2.073107374999381,0.88
77,8093.24,True,7082.38,0.0,1.9120142080028018,0.143
78,4000.0,True,4000.0,1.0,2.1675909999976284,0.0
79,50000.0,True,50000.0,1.0,2.455581499998516,0.0
80,7500.0,True,7500.0,1.0,2.446264041998802,0.0
81,7462.43,True,7432.24,1.0,2.035948708002252,0.004
82,3696.12,True,3716.12,1.0,2.0441669579995505,0.005
83,162000.0,True,1500000.0,0.0,2.124758042002213,0.892
84,23222.73,True,23225.75,1.0,2.069349457997305,0.0
85,30000.0,True,30000.0,1.0,2.0628485419983917,0.0
86,,True,14163.95,,1.928462625000975,
87,40.0,True,370000.0,0.0,1.945357917000365,1.0
88,15000.0,True,15000.0,1.0,2.0599083749984857,0.0
89,32000.0,True,323748.51,0.0,2.07108375000098,0.901
90,13000.0,True,80000.0,0.0,2.0583740000001853,0.838
91,80426.0,True,161874.26,0.0,2.058986250001908,0.503
92,13000.0,True,100000.0,0.0,2.0653888339984405,0.87
93,500000.0,True,500000.0,1.0,2.0978128330025356,0.0
94,20231.56,True,20234.28,1.0,2.2213708749986836,0.0
95,9290.3,True,9290.3,1.0,2.107417749997694,0.0
96,13000.0,True,100000.0,0.0,2.081880249999813,0.87
97,50562.5,True,505857.98,0.0,2.0646181250012887,0.9
98,500.0,True,100000.0,0.0,1.9746780829991621,0.995
99,500000.0,True,202342.82,0.0,2.091559666001558,1.471
100,5000.0,True,5000.0,1.0,2.085858874997939,0.0
101,4300.0,True,3000.0,0.0,2.105208125001809,0.433
102,20000.0,True,20000.0,1.0,2.284826749997592,0.0
103,6000.0,True,40000.0,0.0,2.1176837919992977,0.85
104,929.03,True,929.03,1.0,2.3746013329982816,0.0
105,8765.0,True,8765.0,1.0,2.47850599999947,0.0
106,2787.27,True,2787.09,1.0,2.540710207998927,0.0
107,6000.0,True,6000.0,1.0,2.057380624999496,0.0
108,6000.0,True,6000.0,1.0,2.063730707999639,0.0
109,3657.84,True,3716.12,1.0,2.1430702500001644,0.016
110,6000.0,True,6000.0,1.0,2.0746025830012513,0.0
111,15000.0,True,15000.0,1.0,2.0993615000006685,0.0
112,20000.0,True,20000.0,1.0,2.0894405839972023,0.0
113,929.03,True,929.03,1.0,2.0169529169979796,0.0
114,278.71,True,,0.0,2.3168163750015083,
115,1679.82,True,202.34,0.0,2.126969833003386,7.302
116,70000.0,True,70000.0,1.0,2.162643791998562,0.0
117,12000.0,True,12000.0,1.0,2.6929670829995302,0.0
