property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,51400.0,True,30000.0,0.0,24.598361375001332,0.713
2,750000.0,True,750000.0,1.0,11.552750999999262,0.0
3,70000.0,True,70000.0,1.0,11.718767290998585,0.0
4,60702.9,True,60702.85,1.0,11.589416666998659,0.0
5,200000.0,True,200000.0,1.0,11.654731124999671,0.0
6,100000.0,True,100000.0,1.0,11.727862499999901,0.0
7,105422.7466,True,52609.13,0.0,15.81437566599925,1.004
8,6503.21,True,6503.21,1.0,11.704660375000458,0.0
9,4180.635,True,4180.63,1.0,11.786299291999967,0.0
10,25000.0,True,25000.0,1.0,11.443415249999816,0.0
11,18580.6,True,18580.6,1.0,11.911505500000203,0.0
12,12140.58,True,,0.0,11.41566241700093,
13,5574.18,True,5574.18,1.0,11.746863500000472,0.0
14,46451.5,True,46451.5,1.0,11.701413832999606,0.0
15,3751.605,True,3251.6,0.0,12.904025209001702,0.154
16,4645.15,True,4645.15,1.0,11.689085125000929,0.0
17,1000000.0,True,1000000.0,1.0,11.856272042001365,0.0
18,27870.9,True,27870.9,1.0,11.713576624999405,0.0
19,12500.0,True,12000.0,1.0,12.750287124999886,0.042
20,500.0,True,,0.0,12.767841042001237,
21,100.0,True,,0.0,11.729313166999418,
22,7500.0,True,7500.0,1.0,11.741697040999497,0.0
23,50000.0,True,50000.0,1.0,11.72765816699939,0.0
24,30000.0,True,30000.0,1.0,11.95345804200042,0.0
25,82400.0,True,40000.0,0.0,16.929780042000857,1.06
26,25000.0,True,25000.0,1.0,11.577241125,0.0
27,2001000.0,True,1000000.0,0.0,16.043882583000595,1.001
28,32867.2659,True,18210.87,0.0,17.309020541999416,0.805
29,20000.0,True,20000.0,1.0,11.610559958000522,0.0
30,,False,12140589.05,,4.529626207999172,
31,28708.922300000002,True,14163.65,0.0,13.501656166999965,1.027
32,3716.12,True,3716.12,1.0,11.815471666999656,0.0
33,9290.3,True,9290.3,1.0,11.798265625000568,0.0
34,,False,9290.3,,4.644977542000561,
35,288480.19999999995,True,141639.97,0.0,14.299224832999244,1.037
36,5574.18,True,5574.18,1.0,11.709677958000611,0.0
37,6967.725,True,6967.73,1.0,11.718678250001176,0.0
38,2787.09,True,2787.09,1.0,11.713404541000273,0.0
39,18000.0,True,18000.0,1.0,11.646112833001098,0.0
40,27870.9,True,27870.9,1.0,11.91097416699995,0.0
41,64861.2436,True,32374.85,0.0,15.977134124999793,1.003
42,8093.72,True,8093.72,1.0,11.73171050000019,0.0
43,1858.06,True,1858.06,1.0,11.789517167002487,0.0
44,8000.0,True,8000.0,1.0,11.944293374999688,0.0
45,1146.887535,True,1147.48,1.0,12.018648708999535,0.001
46,464.5175,True,232.26,0.0,13.503024666999409,1.0
47,1500.0,True,1500.0,1.0,11.902105417000712,0.0
48,2500.0,True,2500.0,1.0,12.03254399999787,0.0
49,7500.0,True,7500.0,1.0,11.933560041001328,0.0
50,909.6696,True,464.52,0.0,13.065943666999374,0.958
51,5000.0,True,5000.0,1.0,11.70967791700241,0.0
52,8000.0,True,8000.0,1.0,11.622318916997756,0.0
53,12000.0,True,12000.0,1.0,11.798669957999664,0.0
54,15000.0,True,15000.0,1.0,11.703088333997584,0.0
55,10000.0,True,10000.0,1.0,11.781921666999551,0.0
56,10000.0,True,10000.0,1.0,11.628037708000193,0.0
57,20000.0,True,20000.0,1.0,11.548754999999801,0.0
58,20000.0,True,20000.0,1.0,11.472733583002992,0.0
59,30000.0,True,30000.0,1.0,11.569250958000339,0.0
60,1672.254,True,1672.25,1.0,12.060593625003094,0.0
61,4856.232,True,,0.0,12.052445375000389,
62,6228.2251,True,3035.14,0.0,16.4052686670002,1.052
63,600700.0,True,300000.0,0.0,16.188962041000195,1.002
64,150.0,True,,0.0,11.720823625000776,
65,121405.8,True,121405.7,1.0,12.0506272920029,0.0
66,160900.0,True,100000.0,0.0,16.930721958000504,0.609
67,2322.575,True,2322.58,1.0,11.919677499998215,0.0
68,11148.36,True,11148.36,1.0,11.828000166999118,0.0
69,13935.45,True,13935.45,1.0,11.893862500000978,0.0
70,8093.72,True,,0.0,11.946021874999133,
71,8361.27,True,8361.27,1.0,12.04047691699816,0.0
72,202943.0,True,101171.41,0.0,16.460146375000477,1.006
73,20494.4284,True,10117.14,0.0,16.242039875000046,1.026
74,142800.0,True,80000.0,0.0,16.262688499999058,0.785
75,161874.4,True,161874.26,1.0,11.637023625000438,0.0
76,300600.0,True,150000.0,0.0,16.25487499999872,1.004
77,14479.8802,True,7082.38,0.0,16.75031854199915,1.044
78,8000.0,True,4000.0,0.0,12.81599391599957,1.0
79,50000.0,True,50000.0,1.0,12.033283000000665,0.0
80,7500.0,True,7500.0,1.0,12.417870624998613,0.0
81,7432.24,True,7432.24,1.0,12.120613374998356,0.0
82,3716.12,True,3716.12,1.0,12.114612959001533,0.0
83,3001000.0,True,1500000.0,0.0,17.235270000001037,1.001
84,23225.75,True,23225.75,1.0,11.975382832999458,0.0
85,30000.0,True,30000.0,1.0,11.667979583002307,0.0
86,14164.01,True,14163.95,1.0,11.77947066699926,0.0
87,741400.0,True,370000.0,0.0,18.447933458999614,1.004
88,15000.0,True,15000.0,1.0,11.861176291000447,0.0
89,648297.6000000001,True,323748.51,0.0,16.336161833001825,1.002
90,165000.0,True,80000.0,0.0,17.45745504200022,1.062
91,324898.8,True,161874.26,0.0,17.49565724999775,1.007
92,201200.0,True,100000.0,0.0,17.8182795419998,1.012
93,500000.0,True,500000.0,1.0,11.76745933300117,0.0
94,20234.3,True,20234.28,1.0,11.537791083999764,0.0
95,9290.3,True,9290.3,1.0,11.813584833002096,0.0
96,200600.0,True,100000.0,0.0,15.751937665998412,1.006
97,505857.5,True,505857.98,1.0,11.577887999999803,0.0
98,201000.0,True,100000.0,0.0,17.760664250003174,1.01
99,405836.0,True,202342.82,0.0,16.843042917000275,1.006
100,8550.0,True,5000.0,0.0,16.59153624999817,0.71
101,5300.0,True,3000.0,0.0,15.59984324999823,0.767
102,20000.0,True,20000.0,1.0,11.667242375002388,0.0
103,71900.0,True,40000.0,0.0,17.26973362499848,0.798
104,4975.89,True,929.03,0.0,12.89947845899951,4.356
105,8765.0,True,8765.0,1.0,12.148672374998569,0.0
106,2787.09,True,2787.09,1.0,12.05293804199755,0.0
107,6000.0,True,6000.0,1.0,11.495194457998878,0.0
108,6000.0,True,6000.0,1.0,11.825621291998687,0.0
109,3716.12,True,3716.12,1.0,11.792188540999632,0.0
110,6000.0,True,6000.0,1.0,11.52991325000039,0.0
111,15000.0,True,15000.0,1.0,11.670085124998877,0.0
112,20000.0,True,20000.0,1.0,11.526976583998476,0.0
113,1858.06,True,929.03,0.0,12.868000000002212,1.0
114,557.418,True,,0.0,12.90095575000305,
115,443.8908,True,202.34,0.0,15.62122970800192,1.194
116,130200.0,True,70000.0,0.0,15.50667579200308,0.86
117,24000.0,True,12000.0,0.0,13.383245708002505,1.0
