property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,30000.0,True,30000.0,1.0,11.401974415999575,0.0
2,750000.0,True,750000.0,1.0,3.978231249999226,0.0
3,70000.0,True,70000.0,1.0,3.880979000001389,0.0
4,60750.0,True,60702.85,1.0,4.043706791002478,0.001
5,200000.0,True,200000.0,1.0,3.920735790998151,0.0
6,100000.0,True,100000.0,1.0,4.025273458999436,0.0
7,52930.0,True,52609.13,1.0,3.846407041997736,0.006
8,6451.73,True,6503.21,1.0,3.8522828339991975,0.008
9,4180.64,True,4180.63,1.0,3.8145107499985897,0.0
10,25000.0,True,25000.0,1.0,3.770146584000031,0.0
11,18580.96,True,18580.6,1.0,3.885389582999778,0.0
12,,True,,,3.5603866249985003,
13,5574.28,True,5574.18,1.0,3.9678634999982023,0.0
14,46451.52,True,46451.5,1.0,3.884165834002488,0.0
15,3226.48,True,3251.6,1.0,3.975301208000019,0.008
16,4645.18,True,4645.15,1.0,3.9364826249984617,0.0
17,1000000.0,True,1000000.0,1.0,4.0851787500032515,0.0
18,27870.64,True,27870.9,1.0,3.890868209000473,0.0
19,12000.0,True,12000.0,1.0,4.017477708002843,0.0
20,2500.0,True,,0.0,3.9865642499971727,
21,100.0,True,,0.0,3.940308500001265,
22,7500.0,True,7500.0,1.0,3.8486520840015146,0.0
23,50000.0,True,50000.0,1.0,4.149467833001836,0.0
24,30000.0,True,30000.0,1.0,4.3449003329988045,0.0
25,40000.0,True,40000.0,1.0,4.037299208001059,0.0
26,25000.0,True,25000.0,1.0,3.8940350839984603,0.0
27,1000000.0,True,1000000.0,1.0,4.090865333000693,0.0
28,18144.0,True,18210.87,1.0,4.002152458997443,0.004
29,20000.0,True,20000.0,1.0,3.946946415999264,0.0
30,,True,12140589.05,,3.7722400839993497,
31,14023.0,True,14163.65,1.0,3.8904996670025866,0.01
32,3661.68,True,3716.12,1.0,3.8761313750001136,0.015
33,9290.3,True,9290.3,1.0,3.8522201250016224,0.0
34,9290.3,True,9290.3,1.0,3.9694000409981527,0.0
35,141600.0,True,141639.97,1.0,3.921479874999932,0.0
36,5574.27,True,5574.18,1.0,3.8477487500022107,0.0
37,6967.5,True,6967.73,1.0,3.8456049589985923,0.0
38,2787.87,True,2787.09,1.0,3.964171207997424,0.0
39,18000.0,True,18000.0,1.0,3.8940220000004047,0.0
40,27875.61,True,27870.9,1.0,4.008480333999614,0.0
41,32768.0,True,32374.85,1.0,3.8965041670016944,0.012
42,8093.0,True,8093.72,1.0,4.195236584000668,0.0
43,1859.62,True,1858.06,1.0,3.970946292000008,0.001
44,8000.0,True,8000.0,1.0,4.148422082998877,0.0
45,1148.96,True,1147.48,1.0,4.225893750000978,0.001
46,232.26,True,232.26,1.0,4.359309333001875,0.0
47,1500.0,True,1500.0,1.0,4.113408500001242,0.0
48,2500.0,True,2500.0,1.0,4.2711944580005365,0.0
49,7500.0,True,7500.0,1.0,4.246217542000522,0.0
50,464.53,True,464.52,1.0,4.211230917000648,0.0
51,5000.0,True,5000.0,1.0,3.9713878750008007,0.0
52,8000.0,True,8000.0,1.0,3.8500655829993775,0.0
53,12000.0,True,12000.0,1.0,4.167804832999536,0.0
54,15000.0,True,15000.0,1.0,4.02125624999826,0.0
55,10000.0,True,10000.0,1.0,3.890037665998534,0.0
56,10000.0,True,10000.0,1.0,4.02109483300228,0.0
57,20000.0,True,20000.0,1.0,3.906452208000701,0.0
58,20000.0,True,20000.0,1.0,3.9218966250009544,0.0
59,30000.0,True,30000.0,1.0,4.040239541998744,0.0
60,1645.87,True,1672.25,1.0,4.157021792001615,0.016
61,,True,,,4.1941129170008935,
62,10975.0,True,3035.14,0.0,3.8953341669985093,2.616
63,30000.0,True,300000.0,0.0,3.885452125003212,0.9
64,150.0,True,,0.0,3.9361648749982123,
65,,True,121405.7,,3.6845707499996934,
66,100000.0,True,100000.0,1.0,3.9857967079988157,0.0
67,2322.58,True,2322.58,1.0,3.8451050000003306,0.0
68,11148.27,True,11148.36,1.0,3.8859606249970966,0.0
69,13935.44,True,13935.45,1.0,3.8943360000012035,0.0
70,,True,,,3.6852358329997514,
71,8394.64,True,8361.27,1.0,3.9743092089993297,0.004
72,101600.0,True,101171.41,1.0,3.924268624999968,0.004
73,10968.0,True,10117.14,1.0,3.8774447920004604,0.084
74,80000.0,True,80000.0,1.0,4.01317216699681,0.0
75,161873.0,True,161874.26,1.0,4.152047832998505,0.0
76,150000.0,True,150000.0,1.0,3.9314696670007834,0.0
77,70806.25,True,7082.38,0.0,3.8795169160002843,8.998
78,4000.0,True,4000.0,1.0,3.9790475829977368,0.0
79,50000.0,True,50000.0,1.0,4.290458916002535,0.0
80,7500.0,True,7500.0,1.0,4.26018666699747,0.0
81,7430.64,True,7432.24,1.0,3.85482220799895,0.0
82,3716.0,True,3716.12,1.0,3.8603695829988283,0.0
83,1500000.0,True,1500000.0,1.0,4.083527041999332,0.0
84,23225.81,True,23225.75,1.0,4.016003125001589,0.0
85,30000.0,True,30000.0,1.0,4.003185083998687,0.0
86,,True,14163.95,,3.6988190000010945,
87,370000.0,True,370000.0,1.0,4.062877332999051,0.0
88,15000.0,True,15000.0,1.0,4.011416958001064,0.0
89,327680.0,True,323748.51,1.0,3.9563044999995327,0.012
90,80000.0,True,80000.0,1.0,3.8993075830003363,0.0
91,161872.0,True,161874.26,1.0,4.096545291999064,0.0
92,10000.0,True,100000.0,0.0,4.078865709001548,0.9
