property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,30000.0,True,30000.0,1.0,8.87038258299981,0.0
2,750000.0,True,750000.0,1.0,3.4292940000013914,0.0
3,70000.0,True,70000.0,1.0,3.324231332999261,0.0
4,,True,60702.85,,2.35265229200013,
5,200000.0,True,200000.0,1.0,3.009957250000298,0.0
6,100000.0,True,100000.0,1.0,3.131791207999413,0.0
7,,True,52609.13,,2.105494916999305,
8,,True,6503.21,,2.2242244589997426,
9,,True,4180.63,,2.242025667001144,
10,,True,25000.0,,2.172746083000675,
11,,True,18580.6,,2.3439791670007253,
12,,True,,,2.378149874999508,
13,,True,5574.18,,2.3794782080003642,
14,,True,46451.5,,2.3904944170008093,
15,,True,3251.6,,2.5060587499992835,
16,,True,4645.15,,2.293957166000837,
17,,True,1000000.0,,2.4433649169986893,
18,,True,27870.9,,2.3651244590000715,
19,12000.0,True,12000.0,1.0,3.4677024170014192,0.0
20,250.0,True,,0.0,3.192701541000133,
21,,True,,,2.638683375000255,
22,,True,7500.0,,2.3699083749997953,
23,50000.0,True,50000.0,1.0,3.7148400000005495,0.0
24,30000.0,True,30000.0,1.0,3.8336224159993435,0.0
25,40000.0,True,40000.0,1.0,3.466194041999188,0.0
26,25000.0,True,25000.0,1.0,3.447507749999204,0.0
27,348000.0,True,1000000.0,0.0,3.5851856670014968,0.652
28,18580.64,True,18210.87,1.0,3.4624038330002804,0.02
29,,True,20000.0,,2.370625666999331,
30,,True,12140589.05,,2.394779207999818,
31,14420.96,True,14163.65,1.0,3.4591132909990847,0.018
32,,True,3716.12,,2.3696661249996396,
33,,True,9290.3,,2.369071916999019,
34,,True,9290.3,,2.375590749999901,
35,,True,141639.97,,2.3710667089999333,
36,,True,5574.18,,2.3777537500009203,
37,,True,6967.73,,2.3660593329987023,
38,,True,2787.09,,2.3739896250008314,
39,18000.0,True,18000.0,1.0,3.5085262910015445,0.0
40,,True,27870.9,,2.3690881250004168,
41,32000.0,True,32374.85,1.0,3.4507312919995456,0.012
42,,True,8093.72,,2.4935605409991695,
43,,True,1858.06,,2.391147958000147,
44,8000.0,True,8000.0,1.0,3.6299540420004632,0.0
45,1160.32,True,1147.48,1.0,3.5561697499997535,0.011
46,232.26,True,232.26,1.0,3.6754771249998157,0.0
47,1500.0,True,1500.0,1.0,3.572905749999336,0.0
48,2500.0,True,2500.0,1.0,3.703717874999711,0.0
49,7500.0,True,7500.0,1.0,3.5859369999998307,0.0
50,,True,464.52,,2.7357986670012906,
51,5000.0,True,5000.0,1.0,3.321831041999758,0.0
52,8000.0,True,8000.0,1.0,3.3683451670003706,0.0
53,12000.0,True,12000.0,1.0,3.695778834000521,0.0
54,15000.0,True,15000.0,1.0,3.453535415999795,0.0
55,10000.0,True,10000.0,1.0,3.464731292000579,0.0
56,10000.0,True,10000.0,1.0,3.444907332999719,0.0
57,,True,20000.0,,2.36565870800041,
58,,True,20000.0,,2.376095042000088,
59,30000.0,True,30000.0,1.0,3.0596568340006343,0.0
60,,True,1672.25,,2.6041662079987873,
61,,True,,,2.7408667500003503,
62,1034.0,True,3035.14,0.0,3.2344702079990384,0.659
63,25000.0,True,300000.0,0.0,3.444020124999952,0.917
64,,True,,,2.367481332999887,
65,,True,121405.7,,2.3706961249990854,
66,10000.0,True,100000.0,0.0,3.030136583998683,0.9
67,,True,2322.58,,2.3626703749996523,
68,,True,11148.36,,2.3735904160002974,
69,,True,13935.45,,2.3838763749990903,
70,,True,,,2.3704402499988646,
71,,True,8361.27,,2.3656254170000466,
72,,True,101171.41,,2.3611881249998987,
73,,True,10117.14,,2.274069416000202,
74,80000.0,True,80000.0,1.0,3.478132000000187,0.0
75,,True,161874.26,,2.3751554999998916,
76,28000.0,True,150000.0,0.0,3.473433708999437,0.813
77,,True,7082.38,,2.290344125000047,
78,4000.0,True,4000.0,1.0,3.4344491669999115,0.0
79,50000.0,True,50000.0,1.0,3.8370774170016375,0.0
80,7500.0,True,7500.0,1.0,3.6969483330012736,0.0
81,,True,7432.24,,2.358056625000245,
82,,True,3716.12,,2.360321166999711,
83,408.0,True,1500000.0,0.0,3.1860504579999542,1.0
84,,True,23225.75,,2.3663326669993694,
