property_id,pred_square_m,is_valid_json,ground_truth,score,latency,re
1,30000.0,True,30000.0,1.0,7.2028008340003,0.0
2,750000.0,True,750000.0,1.0,1.6748086249990592,0.0
3,70000.0,True,70000.0,1.0,1.640151125000557,0.0
4,,True,60702.85,,1.4897922909985937,
5,200000.0,True,200000.0,1.0,1.5685269160003372,0.0
6,100000.0,True,100000.0,1.0,1.6931439579984726,0.0
7,,True,52609.13,,1.2720327500010171,
8,,True,6503.21,,1.368805333999262,
9,,True,4180.63,,1.3691157499997644,
10,,True,25000.0,,1.1822212919996673,
11,,True,18580.6,,1.404483166999853,
12,,True,,,1.398432750000211,
13,,True,5574.18,,1.4060264590007137,
14,,True,46451.5,,1.4021922499996435,
15,,True,3251.6,,1.5212293339991447,
16,,True,4645.15,,1.3065194579994568,
17,,True,1000000.0,,1.4041192910008249,
18,,True,27870.9,,1.3990423750001355,
19,12000.0,True,12000.0,1.0,1.6706460000004881,0.0
20,250.0,True,,0.0,1.6058616659993277,
21,,True,,,1.5238040420008474,
22,,True,7500.0,,1.400924292000127,
23,50000.0,True,50000.0,1.0,1.8945191660004639,0.0
24,30000.0,True,30000.0,1.0,2.0234510419995786,0.0
25,40000.0,True,40000.0,1.0,1.6761690829989675,0.0
26,25000.0,True,25000.0,1.0,1.6681816250002157,0.0
27,348000.0,True,1000000.0,0.0,1.7009853750005277,0.652
28,18580.64,True,18210.87,1.0,1.6725970829993457,0.02
29,,True,20000.0,,1.3934010829998442,
30,,True,12140589.05,,1.4016692909990525,
31,14420.96,True,14163.65,1.0,1.6706476250001288,0.018
32,,True,3716.12,,1.4031384169993544,
33,,True,9290.3,,1.3976450000009208,
34,,True,9290.3,,1.4035755839995545,
35,,True,141639.97,,1.398743125000692,
36,,True,5574.18,,1.3974942909990204,
37,,True,6967.73,,1.4016700829997717,
38,,True,2787.09,,1.4029607499996928,
39,18000.0,True,18000.0,1.0,1.6699260839995986,0.0
40,,True,27870.9,,1.3992313329999888,
41,32000.0,True,32374.85,1.0,1.6582644999998593,0.012
42,,True,8093.72,,1.5231362089998584,
43,,True,1858.06,,1.407814457999848,
44,8000.0,True,8000.0,1.0,1.8601941669985536,0.0
45,1160.32,True,1147.48,1.0,1.8638299590002134,0.011
46,232.26,True,232.26,1.0,2.056048832999295,0.0
47,1500.0,True,1500.0,1.0,1.8610694580002018,0.0
48,2500.0,True,2500.0,1.0,1.9778227080005308,0.0
49,7500.0,True,7500.0,1.0,1.8618503750003583,0.0
50,,True,464.52,,1.7532647090010869,
51,5000.0,True,5000.0,1.0,1.633573791001254,0.0
52,8000.0,True,8000.0,1.0,1.630916709000303,0.0
53,12000.0,True,12000.0,1.0,1.8942391669988865,0.0
54,15000.0,True,15000.0,1.0,1.6678540419998171,0.0
55,10000.0,True,10000.0,1.0,1.667747875000714,0.0
56,10000.0,True,10000.0,1.0,1.6706245000004856,0.0
57,,True,20000.0,,1.3972699170008127,
58,,True,20000.0,,1.391725375000533,
59,30000.0,True,30000.0,1.0,1.571286209000391,0.0
60,,True,1672.25,,1.6214951670008304,
61,,True,,,1.7484771250001359,
62,1034.0,True,3035.14,0.0,1.5340125000002445,0.659
63,25000.0,True,300000.0,0.0,1.6635607499993057,0.917
64,,True,,,1.4032998339989717,
65,,True,121405.7,,1.397038082999643,
66,10000.0,True,100000.0,0.0,1.5665547089993197,0.9
67,,True,2322.58,,1.4010750420002296,
68,,True,11148.36,,1.3996005829994829,
69,,True,13935.45,,1.399809416001517,
70,,True,,,1.3973078750004788,
71,,True,8361.27,,1.3948405419996561,
72,,True,101171.41,,1.3980099999989761,
73,,True,10117.14,,1.3029902500002208,
74,80000.0,True,80000.0,1.0,1.671490332999383,0.0
75,,True,161874.26,,1.4020793750005396,
76,28000.0,True,150000.0,0.0,1.6653886670010252,0.813
77,,True,7082.38,,1.3061731249999866,
78,4000.0,True,4000.0,1.0,1.7518706249993556,0.0
79,50000.0,True,50000.0,1.0,2.0205087499998626,0.0
80,7500.0,True,7500.0,1.0,1.9845940830000472,0.0
81,,True,7432.24,,1.3996538339997642,
82,,True,3716.12,,1.3922915840012138,
83,408.0,True,1500000.0,0.0,1.5942040829995676,1.0
84,,True,23225.75,,1.4015880420010944,
85,30000.0,True,30000.0,1.0,1.6749684590013203,0.0
86,,True,14163.95,,1.5213983749999898,
87,37.0,True,370000.0,0.0,1.5685928330003662,1.0
